time,r1_x,r1_y,r2_x,r2_y,r3_x,r3_y
10.080487728118896,-1.0695575575836351,0.8931247039564206,1.6262184596511757,6.824721684592129,-4.099623262149931,-5.018772157319256
10.180442571640015,-1.069557353157134,0.8931281773028253,1.5637894374479815,6.803369707338037,-4.042189723135329,-5.001362040782381
10.280196905136108,-1.0695568379600184,0.8931315891110284,1.5127110409785023,6.785900194552733,-3.9847711856171464,-4.983955989589809
10.380380630493164,-1.069556023429546,0.893134905381973,1.4502817598357993,6.7645489180042855,-3.927352570300809,-4.9665501868370265
10.48022198677063,-1.069554925657981,0.8931380940670656,1.3935277440323102,6.745139000893829,-3.8699338836479105,-4.9491445971398
10.580333709716797,-1.0695535634554825,0.8931411293662582,1.3367736098833198,6.72572940201105,-3.8125151316969306,-4.931739193538493
10.680481195449829,-1.0695519561751874,0.8931439923214005,1.2800193570951501,6.706320121241609,-3.7550963189502093,-4.914333955201533
10.780609607696533,-1.0683681706031178,0.8946540949530402,1.2232649853539828,6.686911158466921,-3.6976774487156527,-4.896928866018753
10.880216360092163,-1.062944958660831,0.9011932387393699,1.1721859551268754,6.669443365914033,-3.645984972069198,-4.881261584425759
10.980148315429688,-1.0563396745466582,0.9076838136753496,1.1154314971696169,6.650035055096883,-3.588565742447459,-4.863858010502523
11.080227613449097,-1.048877349791214,0.9136545659603194,1.0586757639329871,6.63063170577569,-3.5311468045568515,-4.846454802603171
11.18022608757019,-1.0485568789998267,0.9138896287801834,1.0018953310135956,6.611301283534542,-3.473728169242304,-4.829051925384822
11.28010368347168,-1.0480910206206442,0.9143226478148213,0.9451058276572103,6.591996058715212,-3.4163097581422077,-4.811649325322816
11.380069017410278,-1.047762736169338,0.9147814687707325,0.8883160041599669,6.572691083264149,-3.3588913686260953,-4.794246918039307
11.480036497116089,-1.0477610252204703,0.914784118626851,0.8315260917521998,6.553386435425452,-3.3014596026323617,-4.776830124777969
11.580345630645752,-1.0477595596145717,0.9147870101160969,0.774736100878628,6.534082118703649,-3.2440029185766726,-4.759292793042936
11.680141925811768,-1.0477583498699683,0.9147900436019148,0.7179460094959856,6.514778125566624,-3.1865485238142064,-4.7417191864265575
11.780171394348145,-1.0477574108482262,0.91479319641167,0.6611558247668559,6.495474458419473,-3.1290955836387515,-4.724139130455786
11.8802170753479,-1.0477567559190477,0.9147964407081592,0.6043655516051809,6.476171118908897,-3.0716431691101835,-4.706551838298095
11.980109930038452,-1.047756395427392,0.9147997439405702,0.5475751923090263,6.456868107796908,-3.014194082526298,-4.688959177950297
12.08022952079773,-1.047756335143952,0.914803138864941,0.49078474946977335,6.437565425948802,-2.9567467102260965,-4.671360148682251
12.180161237716675,-1.0477565855094981,0.9148066200479071,0.4339942180959805,6.41826307165623,-2.8992998597420527,-4.653753881856542
12.280472993850708,-1.0477571459213335,0.9148100429234265,0.37720359738839887,6.398961044634748,-2.8418563336306875,-4.636142246410152
12.380202054977417,-1.04775800510181,0.914813371921172,0.32041291879655553,6.379659355566739,-2.7844145342202147,-4.618524246141811
12.480276584625244,-1.0477591468261096,0.9148165735197196,0.2636221698290102,6.360358000197963,-2.72697325828016,-4.600899008633797
12.580207109451294,-1.0477605518877455,0.9148196202206222,0.20683135494861474,6.341056980038413,-2.669535307375589,-4.58326840336479
12.6801598072052,-1.0477622003602831,0.9148224913339545,0.1500404791362162,6.321756296774796,-2.612099067041588,-4.565631428655669
12.780120611190796,-1.0477640738112517,0.9148251725662464,0.09324954812738329,6.30245595235077,-2.5546633470805973,-4.547987215554716
12.880059242248535,-1.0477661568293553,0.9148276543765225,0.03645856851620628,6.283155949002084,-2.497230947904056,-4.5303376340389425
12.980157613754272,-1.0477684373390699,0.914829929505384,-0.02033245211624502,6.2638562893000636,-2.4398002554094966,-4.512681682188546
13.080337285995483,-1.0504555364316066,0.9169207765748525,-0.07712350495817107,6.244556976234353,-2.382370078387502,-4.495018490233223
13.18017578125,-1.0582684729127796,0.9219651235997881,-0.13391609596447754,6.225262672894979,-2.3249432638110723,-4.477349943357688
13.280210018157959,-1.0584844722585394,0.9221140608397405,-0.1907352634903696,6.2060491285592745,-2.2675187130503165,-4.459675197980495
13.380104541778564,-1.0584869067655398,0.9221162012796058,-0.24759269463268072,6.186949997667302,-2.2100954892636953,-4.441993461387481
13.480035305023193,-1.0584891370045404,0.922118540261806,-0.304484692283251,6.167950415666526,-2.1526757824292764,-4.4243064182213185
13.580078125,-1.0584911545993456,0.9221210669292693,-0.3613839943800562,6.14896996117707,-2.0952578731519913,-4.406613033507846
13.680074453353882,-1.0584929488921042,0.9221237701838699,-0.4182834949250327,6.1299897954997205,-2.0378405987271146,-4.388912445304377
